id,logtime,campaignid
"1,15271558168802E+018",2018-02-22 15:21:02.614,1232120
"3,73827137679002E+017",2018-02-22 15:21:03.021,1199166
"7,90506455764675E+018",2018-02-22 15:21:04.349,1020893
"7,90506455764675E+018",2018-02-22 15:21:04.684,1020893
"3,16571628714246E+018",2018-02-22 15:21:08.140,1232120
"1,23029223545921E+018",2018-02-22 15:21:13.850,1199166
"2,24087547940632E+018",2018-02-22 15:21:14.715,1020893
"2,00477510578726E+018",2018-02-22 15:21:15.544,1199166
"9,11330896512868E+018",2018-02-22 15:21:15.572,1199166
"2,78351270194857E+018",2018-02-22 15:21:16.944,1232120
"1,47445395502904E+018",2018-02-22 15:21:17.395,1199166
"1,30614565743526E+016",2018-02-22 15:21:18.160,1199166
"5,82066051095658E+018",2018-02-22 15:21:23.634,1199166
"1,91096472437155E+018",2018-02-22 15:21:24.197,1232120
"4,00229997666705E+018",2018-02-22 15:21:25.646,1232120
"4,47552347784176E+017",2018-02-22 15:21:26.528,1049355
"9,04968223217955E+018",2018-02-22 15:21:27.731,1167711
"1,69392684420409E+018",2018-02-22 15:21:29.744,1199166
"7,09282452908495E+018",2018-02-22 15:21:33.098,1232120
"3,73086571158912E+018",2018-02-22 15:21:33.186,1049355
"4,78025288420082E+018",2018-02-22 15:21:33.403,1221633
"8,90129710953675E+018",2018-02-22 15:21:33.515,1232120
"1,6037560955707E+018",2018-02-22 15:21:33.607,1221633
"6,29320919673907E+018",2018-02-22 15:21:34.267,1221633
"1,76642898496215E+018",2018-02-22 15:21:35.379,1199166
"2,34201099567628E+017",2018-02-22 15:21:35.916,1199166
"6,35362134076471E+018",2018-02-22 15:21:38.169,1232120
"2,92362976335084E+018",2018-02-22 15:21:38.416,1199166
"3,60995973635685E+018",2018-02-22 15:21:38.621,1188683
"6,99177261982375E+018",2018-02-22 15:21:39.140,1199166
"9,04841173683122E+017",2018-02-22 15:21:40.004,1049355
"2,48600935864328E+018",2018-02-22 15:21:40.184,1232120
"6,22088949027259E+017",2018-02-22 15:21:41.826,1232120
"2,46108666119203E+018",2018-02-22 15:21:42.282,1049355
"2,19426890316079E+018",2018-02-22 15:21:42.944,1049355
"3,51538600653666E+018",2018-02-22 15:21:44.541,1049355
"2,30696993462047E+018",2018-02-22 15:21:45.536,1020893
"7,56105444668908E+018",2018-02-22 15:21:46.714,1167711
"2,30696993462047E+018",2018-02-22 15:21:46.889,1020893
"1,92632959571642E+018",2018-02-22 15:21:47.249,1188683
"1,03010953787494E+018",2018-02-22 15:21:47.267,1232120
"4,54331785838338E+017",2018-02-22 15:21:47.425,1188683
"6,85412201838364E+018",2018-02-22 15:21:47.828,1232120
"8,67953209019135E+018",2018-02-22 15:21:48.490,1020893
"4,58492445142575E+018",2018-02-22 15:21:50.798,1199166
"4,50725309379048E+018",2018-02-22 15:21:52.445,1049355
"5,94100613575728E+018",2018-02-22 15:21:53.623,1188683
"3,4242117336761E+018",2018-02-22 15:21:56.820,1199166
"1,26496376191606E+018",2018-02-22 15:21:58.116,1188683
"2,48344243062858E+018",2018-02-22 15:21:59.519,1049355
"4,24014390906186E+018",2018-02-22 15:22:01.025,1188683
"8,31917548787087E+017",2018-02-22 15:22:01.041,1167711
"2,82491568988548E+018",2018-02-22 15:22:02.038,1232120
"8,01237408008398E+018",2018-02-22 15:22:03.369,1199166
"6,59497685607817E+018",2018-02-22 15:22:03.591,1188683
"4,33441767288253E+018",2018-02-22 15:22:04.622,1049355
"1,31986769415844E+018",2018-02-22 15:22:08.832,1232120
"2,45763277293094E+018",2018-02-22 15:22:11.034,1020893
"1,51373000011145E+018",2018-02-22 15:22:11.416,1167711
"7,72560255110325E+018",2018-02-22 15:22:16.312,1049355
"1,25919065898098E+018",2018-02-22 15:22:16.315,1199166
"5,49421317481426E+017",2018-02-22 15:22:16.828,1167711
"5,48255513676042E+018",2018-02-22 15:22:19.367,1167711
"8,7221328379414E+018",2018-02-22 15:22:19.882,1232120
"9,00160880854249E+018",2018-02-22 15:22:21.177,1199166
"4,82221094297477E+018",2018-02-22 15:22:23.627,1167711
"4,29583549940153E+018",2018-02-22 15:22:27.690,1020893
"7,96546774318763E+018",2018-02-22 15:22:27.779,1232120
"1,24806745532912E+018",2018-02-22 15:22:28.160,1232120
"4,96266249911159E+018",2018-02-22 15:22:28.282,1049355
"8,04543062130109E+018",2018-02-22 15:22:30.580,1049355
"2,0889679658756E+018",2018-02-22 15:22:31.116,1232120
"3,86657567422174E+018",2018-02-22 15:22:31.210,1049355
"1,39963528095636E+017",2018-02-22 15:22:31.264,1199166
"2,28774463134645E+018",2018-02-22 15:22:32.718,1221633
"1,85320602217568E+018",2018-02-22 15:22:35.120,1188683
"2,86872975136821E+018",2018-02-22 15:22:35.348,1188683
"5,98788539167745E+018",2018-02-22 15:22:35.420,1188683
"8,54203193074332E+018",2018-02-22 15:22:39.300,1232120
"8,42355514616054E+017",2018-02-22 15:22:39.538,1232120
"9,04358477202875E+018",2018-02-22 15:22:41.264,1020893
"5,04474767339733E+017",2018-02-22 15:22:41.344,1049355
"8,79102980094725E+018",2018-02-22 15:22:41.400,1221633
"2,04230833164569E+018",2018-02-22 15:22:42.560,1020893
"8,88894456147602E+018",2018-02-22 15:22:44.092,1188683
"1,29673663348253E+018",2018-02-22 15:22:44.920,1020893
"9,02636150523424E+018",2018-02-22 15:22:45.191,1020893
"8,12516931448189E+018",2018-02-22 15:22:45.901,1232120
"2,26648268523295E+017",2018-02-22 15:22:47.512,1232120
"8,1044634450825E+018",2018-02-22 15:22:47.705,1020893
"7,34253833430407E+017",2018-02-22 15:22:47.772,1221633
"8,24461526881749E+018",2018-02-22 15:22:49.010,1049355
"5,74184430785738E+018",2018-02-22 15:22:49.587,1188683
"7,57316003907969E+018",2018-02-22 15:22:50.418,1167711
"8,85534236875582E+018",2018-02-22 15:22:51.189,1020893
"7,31757789902219E+018",2018-02-22 15:22:52.033,1167711
"6,44186047994984E+016",2018-02-22 15:22:52.606,1020893
"2,96374739843123E+018",2018-02-22 15:22:52.827,1049355
"1,55205187320536E+018",2018-02-22 15:22:52.854,1020893
"4,19310210311678E+018",2018-02-22 15:22:54.106,1020893
"1,30525490313492E+018",2018-02-22 15:22:57.542,1199166
"8,33850245950284E+018",2018-02-22 15:22:58.089,1049355
"3,6449386400306E+018",2018-02-22 15:23:02.686,1167711
"7,19990733041163E+018",2018-02-22 15:23:03.560,1049355
"5,34779150767749E+018",2018-02-22 15:23:07.039,1167711
"3,9876916384241E+018",2018-02-22 15:23:07.520,1049355
"7,24307990649853E+018",2018-02-22 15:23:10.286,1188683
"7,52460584840504E+018",2018-02-22 15:23:10.570,1188683
"5,72305805375148E+018",2018-02-22 15:23:11.702,1167711
"9,47425638102259E+017",2018-02-22 15:23:16.240,1020893
"8,01444694665767E+018",2018-02-22 15:23:19.333,1199166
"2,40670940984107E+018",2018-02-22 15:23:20.305,1167711
"6,01216373149881E+017",2018-02-22 15:23:20.432,1232120
"5,22983434798398E+018",2018-02-22 15:23:27.151,1020893
"5,94537518627763E+018",2018-02-22 15:23:28.214,1232120
"3,2615417331149E+018",2018-02-22 15:23:29.109,1199166
"2,51840450471248E+018",2018-02-22 15:23:29.118,1199166
"3,59478900998515E+018",2018-02-22 15:23:29.486,1232120
"3,83402146568954E+018",2018-02-22 15:23:29.738,1199166
5663678341098918,2018-02-22 15:23:29.896,1199166
"2,6883113618512E+018",2018-02-22 15:23:31.409,1232120
"8,2793424962742E+018",2018-02-22 15:23:31.936,1232120
"6,18084882372338E+018",2018-02-22 15:23:32.163,1232120
"4,82072496464247E+018",2018-02-22 15:23:34.460,1232120
"3,02450610879732E+018",2018-02-22 15:23:35.976,1221633
"1,00997661980148E+018",2018-02-22 15:23:37.094,1199166
"4,85256341185271E+018",2018-02-22 15:23:37.420,1221633
"7,89218601083728E+018",2018-02-22 15:23:37.900,1167711
"7,72373192091762E+018",2018-02-22 15:23:38.204,1232120
"6,21684685451574E+018",2018-02-22 15:23:39.595,1221633
"3,75041302140879E+017",2018-02-22 15:23:40.463,1221633
"2,20942156645661E+018",2018-02-22 15:23:41.859,1221633
"2,09362508951789E+018",2018-02-22 15:23:43.736,1221633
"3,48983423530233E+017",2018-02-22 15:23:44.026,1199166
2084950904703575,2018-02-22 15:23:45.811,1167711
"5,18111075645631E+018",2018-02-22 15:23:45.958,1221633
"1,50455653613601E+018",2018-02-22 15:23:46.429,1049355
"3,52348257202659E+018",2018-02-22 15:23:47.073,1221633
"5,41861646894666E+018",2018-02-22 15:23:49.967,1188683
"6,76330364148224E+018",2018-02-22 15:23:49.980,1199166
"5,29986366003333E+018",2018-02-22 15:23:50.387,1049355
"2,82868589200472E+018",2018-02-22 15:23:50.559,1167711
"2,60603090169888E+018",2018-02-22 15:23:57.807,1049355
"4,41723277200275E+018",2018-02-22 15:23:58.819,1167711
"4,34799452571603E+018",2018-02-22 15:23:59.386,1167711
"3,62991516823614E+018",2018-02-22 15:24:01.013,1232120
"1,70135242848433E+018",2018-02-22 15:24:01.989,1167711
"8,68918256042124E+018",2018-02-22 15:24:03.282,1167711
"5,82328586219661E+018",2018-02-22 15:24:05.282,1049355
"3,33463390848843E+018",2018-02-22 15:24:06.707,1167711
"9,15217319824269E+018",2018-02-22 15:24:07.499,1188683
"2,00526558406894E+018",2018-02-22 15:24:09.629,1188683
"2,36252548081715E+018",2018-02-22 15:24:10.203,1188683
"3,7968563712986E+018",2018-02-22 15:24:11.210,1049355
"4,77623016270582E+018",2018-02-22 15:24:11.578,1188683
"2,29677860930471E+018",2018-02-22 15:24:13.115,1167711
"2,12713345580803E+018",2018-02-22 15:24:13.399,1049355
"4,21066473984286E+018",2018-02-22 15:24:16.120,1188683
"5,93175614844446E+018",2018-02-22 15:24:16.891,1188683
"7,95449247846832E+017",2018-02-22 15:24:18.292,1188683
"4,63614554287721E+018",2018-02-22 15:24:19.682,1232120
"5,76332908777908E+018",2018-02-22 15:24:20.706,1167711
"1,15171857286697E+018",2018-02-22 15:24:21.310,1167711
"8,58292405424595E+017",2018-02-22 15:24:21.801,1167711
"3,68155036508465E+018",2018-02-22 15:24:22.524,1167711
"8,16399876855064E+018",2018-02-22 15:24:23.128,1199166
"3,30649163427324E+017",2018-02-22 15:24:23.153,1167711
"5,68563719792376E+017",2018-02-22 15:24:27.748,1049355
"5,90318439640882E+018",2018-02-22 15:24:28.389,1020893
"7,49371546349708E+018",2018-02-22 15:24:29.503,1020893
"1,47472436722131E+018",2018-02-22 15:24:29.952,1232120
"4,98283020639527E+018",2018-02-22 15:24:30.511,1167711
"1,61488743883809E+018",2018-02-22 15:24:32.644,1221633
"2,06053795587305E+018",2018-02-22 15:24:33.737,1221633
"3,33445617834442E+018",2018-02-22 15:24:34.303,1020893
"1,48026091642808E+018",2018-02-22 15:24:36.363,1199166
"8,94427091944616E+017",2018-02-22 15:24:36.370,1020893
"6,44177351593138E+018",2018-02-22 15:24:37.044,1167711
"8,62415756439022E+018",2018-02-22 15:24:37.198,1232120
"5,85933661301534E+018",2018-02-22 15:24:37.589,1167711
"8,39504073702719E+018",2018-02-22 15:24:37.975,1232120
"7,68275940869332E+018",2018-02-22 15:24:40.208,1188683
"2,81547944574726E+018",2018-02-22 15:24:40.449,1232120
"2,67465245019854E+018",2018-02-22 15:24:42.835,1232120
"1,72281464565997E+018",2018-02-22 15:24:44.537,1049355
"8,49237154670214E+018",2018-02-22 15:24:45.266,1188683
"8,79598096234605E+018",2018-02-22 15:24:45.458,1221633
"3,9961476783859E+017",2018-02-22 15:24:45.493,1188683
"2,12366240525448E+018",2018-02-22 15:24:45.846,1232120
"8,8345945493732E+018",2018-02-22 15:24:45.852,1221633
"4,27839002962848E+018",2018-02-22 15:24:47.322,1049355
"6,4553743673577E+018",2018-02-22 15:24:47.376,1167711
"4,88407336247696E+018",2018-02-22 15:24:47.455,1188683
"5,35935229929369E+018",2018-02-22 15:24:48.398,1188683
"1,19673992708884E+017",2018-02-22 15:24:51.439,1167711
"4,936763765776E+017",2018-02-22 15:24:52.719,1232120
"1,50088928494862E+018",2018-02-22 15:24:54.651,1232120
"4,27297226884723E+018",2018-02-22 15:24:56.121,1020893
"7,20526283630786E+018",2018-02-22 15:24:56.687,1221633
"8,65206808674839E+018",2018-02-22 15:24:56.813,1232120
"6,56758345675521E+018",2018-02-22 15:24:56.864,1020893
"3,92917368435273E+018",2018-02-22 15:24:57.410,1199166
"8,54069759433071E+018",2018-02-22 15:25:00.595,1020893
"5,74679687558074E+018",2018-02-22 15:25:01.035,1221633
"4,04916097415956E+018",2018-02-22 15:25:02.613,1167711
"5,09993869059081E+018",2018-02-22 15:25:03.171,1020893
"9,08147308149711E+018",2018-02-22 15:25:03.503,1199166
"6,84674111387299E+018",2018-02-22 15:25:11.168,1167711
"1,79775293442714E+018",2018-02-22 15:25:12.734,1049355
"4,40850516490223E+018",2018-02-22 15:25:15.413,1167711
"2,49056515521748E+018",2018-02-22 15:25:18.405,1167711
"5,93581843875099E+018",2018-02-22 15:25:20.200,1049355
"5,63142715620628E+018",2018-02-22 15:25:20.862,1232120
"2,47721552208857E+018",2018-02-22 15:25:20.891,1167711
"6,22274757045014E+018",2018-02-22 15:25:24.117,1167711
"1,75062907206217E+018",2018-02-22 15:25:24.285,1167711
"1,01248598694129E+018",2018-02-22 15:25:24.482,1020893
"7,72753319315981E+018",2018-02-22 15:25:29.414,1020893
"7,10650531329525E+018",2018-02-22 15:25:29.540,1199166
"3,55125210931256E+017",2018-02-22 15:25:31.136,1199166
"5,99730521064235E+018",2018-02-22 15:25:32.462,1232120
"4,65762449296453E+018",2018-02-22 15:25:32.685,1188683
"8,93179826287941E+018",2018-02-22 15:25:33.009,1188683
"2,63378931414496E+018",2018-02-22 15:25:33.052,1232120
"4,07597442215164E+018",2018-02-22 15:25:33.684,1199166
"1,49795313931735E+018",2018-02-22 15:25:35.113,1232120
"3,3327211148603E+018",2018-02-22 15:25:35.643,1049355
"2,46754780058748E+017",2018-02-22 15:25:36.060,1188683
"7,33377890119484E+018",2018-02-22 15:25:37.021,1221633
"5,24046379197999E+018",2018-02-22 15:25:37.302,1232120
"3,61693966870125E+018",2018-02-22 15:25:38.113,1199166
"6,38398571726326E+018",2018-02-22 15:25:38.258,1221633
"6,66451758743005E+018",2018-02-22 15:25:38.385,1199166
"8,18529093913468E+018",2018-02-22 15:25:38.695,1232120
"4,25917261328045E+018",2018-02-22 15:25:39.882,1020893
"4,94694039483114E+018",2018-02-22 15:25:40.847,1049355
"1,56855765644794E+018",2018-02-22 15:25:40.848,1221633
"7,944582368836E+018",2018-02-22 15:25:41.029,1221633
"1,656275577306E+018",2018-02-22 15:25:41.370,1020893
"1,58105020463596E+018",2018-02-22 15:25:42.329,1199166
"2,85536676531772E+018",2018-02-22 15:25:43.544,1221633
"3,36994717986811E+018",2018-02-22 15:25:43.784,1232120
"6,16155270269979E+018",2018-02-22 15:25:44.189,1188683
"7,70220423902095E+018",2018-02-22 15:25:44.697,1188683
"1,19718554019594E+018",2018-02-22 15:25:46.658,1020893
"6,69357543802502E+018",2018-02-22 15:25:48.798,1188683
"3,57276086327265E+018",2018-02-22 15:25:49.277,1049355
"3,35154383734936E+018",2018-02-22 15:25:49.365,1188683
"5,21833003576864E+018",2018-02-22 15:25:49.774,1188683
"2,15779296631381E+018",2018-02-22 15:25:51.310,1188683
"7,21261655770111E+017",2018-02-22 15:25:52.280,1199166
"2,62076221330742E+018",2018-02-22 15:25:52.447,1188683
"6,7854675098599E+018",2018-02-22 15:25:52.547,1049355
"1,184010285836E+018",2018-02-22 15:25:53.765,1049355
"1,17125832600159E+018",2018-02-22 15:25:54.463,1232120
"7,40346493426575E+018",2018-02-22 15:25:54.985,1199166
"5,51119156664189E+018",2018-02-22 15:25:56.312,1167711
"1,9569761731051E+018",2018-02-22 15:25:58.623,1049355
"6,15772011165693E+018",2018-02-22 15:25:59.544,1167711
"4,18257507752066E+018",2018-02-22 15:26:06.636,1167711
"6,41750751994005E+018",2018-02-22 15:26:07.425,1232120
"7,53100481071251E+018",2018-02-22 15:26:08.490,1199166
"8,37000201325178E+018",2018-02-22 15:26:09.727,1199166
"5,33492747822334E+018",2018-02-22 15:26:15.711,1199166
"3,73040960982676E+018",2018-02-22 15:26:16.574,1232120
"5,47683620105124E+018",2018-02-22 15:26:18.015,1020893
"6,65274134872396E+017",2018-02-22 15:26:18.208,1232120
"6,92634331222787E+018",2018-02-22 15:26:19.182,1199166
"3,26399295860192E+018",2018-02-22 15:26:21.881,1232120
"6,17707365973406E+018",2018-02-22 15:26:23.350,1199166
"4,1618496643923E+018",2018-02-22 15:26:24.776,1049355
"2,47670468510896E+018",2018-02-22 15:26:27.392,1199166
"4,66119276084209E+018",2018-02-22 15:26:27.422,1232120
"2,04551049268033E+018",2018-02-22 15:26:32.420,1049355
"4,81780802414264E+018",2018-02-22 15:26:35.126,1221633
"5,0547897025029E+018",2018-02-22 15:26:35.342,1020893
"6,97303771720213E+018",2018-02-22 15:26:35.702,1020893
"8,09443326265921E+018",2018-02-22 15:26:36.080,1232120
"1,72423795244139E+018",2018-02-22 15:26:36.485,1020893
"7,60817850206096E+017",2018-02-22 15:26:36.717,1199166
"2,79193978298129E+018",2018-02-22 15:26:36.873,1020893
"9,1023451334775E+018",2018-02-22 15:26:38.058,902565
"5,63548397993238E+018",2018-02-22 15:26:38.878,1020893
"5,16652210633377E+018",2018-02-22 15:26:39.269,1221633
"6,7551357940391E+018",2018-02-22 15:26:40.155,1020893
"2,15383947077618E+018",2018-02-22 15:26:41.429,1188683
"8,254561563128E+018",2018-02-22 15:26:42.608,1049355
"3,51173631730294E+018",2018-02-22 15:26:45.273,1188683
"2,08091027025102E+018",2018-02-22 15:26:46.061,902565
"1,86571508196215E+018",2018-02-22 15:26:46.158,902565
"7,9485839267034E+018",2018-02-22 15:26:46.284,1167711
"3,76217317485431E+018",2018-02-22 15:26:46.805,1167711
"5,39035124038397E+018",2018-02-22 15:26:46.885,1221633
"4,89829498476299E+018",2018-02-22 15:26:50.223,1167711
"6,54155294768224E+018",2018-02-22 15:26:50.856,1232120
"4,94394257590226E+018",2018-02-22 15:26:52.572,1221633
"6,07970176384407E+018",2018-02-22 15:26:52.980,1232120
"8,13894760287598E+018",2018-02-22 15:26:54.100,1232120
"2,07346696985134E+017",2018-02-22 15:26:56.180,1049355
"3,42420514016671E+018",2018-02-22 15:26:56.289,1167711
"1,44403359290739E+018",2018-02-22 15:26:57.717,1232120
"4,26344404390054E+018",2018-02-22 15:26:58.249,1232120
"6,73397567481964E+018",2018-02-22 15:26:58.732,1049355
"6,58745331252022E+018",2018-02-22 15:26:58.982,1232120
"7,71452844904526E+018",2018-02-22 15:27:00.931,1020893
"1,66391939774631E+018",2018-02-22 15:27:03.459,1188683
"4,54985206095974E+018",2018-02-22 15:27:03.531,1199166
"7,81550686853366E+018",2018-02-22 15:27:04.342,1049355
"3,30553449464576E+018",2018-02-22 15:27:04.884,1049355
"1,40056637849221E+018",2018-02-22 15:27:05.312,1188683
"6,71943981804366E+018",2018-02-22 15:27:07.055,1049355
"8,0468795501108E+018",2018-02-22 15:27:11.004,1232120
"2,21707375312118E+018",2018-02-22 15:27:12.390,1199166
"1,72523086435937E+018",2018-02-22 15:27:14.649,1049355
"3,85738429081871E+018",2018-02-22 15:27:15.150,1232120
"5,39565055834002E+018",2018-02-22 15:27:15.681,1020893
"4,07063088863374E+018",2018-02-22 15:27:23.825,1167711
"5,09468884017949E+018",2018-02-22 15:27:26.410,1167711
"2,88918974060729E+018",2018-02-22 15:27:27.940,1232120
"8,42291554398993E+017",2018-02-22 15:27:28.045,1049355
"6,83058760656729E+018",2018-02-22 15:27:29.237,1049355
"4,34623136304047E+018",2018-02-22 15:27:31.461,1049355
"1,6653286561386E+018",2018-02-22 15:27:31.986,1188683
"9,16394840143862E+018",2018-02-22 15:27:31.995,1049355
"5,46769713143641E+018",2018-02-22 15:27:32.402,1188683
"2,47688007401709E+018",2018-02-22 15:27:33.258,1188683
"5,70411752620532E+018",2018-02-22 15:27:33.467,902565
"2,80471746248353E+018",2018-02-22 15:27:33.727,1232120
"5,24831687687179E+018",2018-02-22 15:27:34.487,1188683
"3,36512328672827E+018",2018-02-22 15:27:34.548,1232120
"1,64199283279655E+018",2018-02-22 15:27:34.757,1232120
"6,89103008312991E+018",2018-02-22 15:27:35.977,1221633
"6,50102530825265E+018",2018-02-22 15:27:36.264,1167711
"5,4752115687979E+018",2018-02-22 15:27:36.732,1020893
"3,29749408368772E+018",2018-02-22 15:27:36.755,1049355
"2,52390075920458E+018",2018-02-22 15:27:37.630,1020893
"2,8714097052028E+018",2018-02-22 15:27:38.139,1221633
"8,87647748133953E+017",2018-02-22 15:27:39.404,1221633
"4,15419671855472E+018",2018-02-22 15:27:39.448,1221633
"6,65776959550449E+018",2018-02-22 15:27:39.983,1049355
"3,92032460266527E+018",2018-02-22 15:27:42.184,1188683
"5,84439020913048E+018",2018-02-22 15:27:43.616,1020893
"9,21759430961938E+018",2018-02-22 15:27:43.875,1167711
"5,74984881726641E+018",2018-02-22 15:27:43.935,1221633
"7,19254948862461E+018",2018-02-22 15:27:44.660,1049355
"1,07101085836611E+018",2018-02-22 15:27:44.863,1049355
"8,62200446806703E+017",2018-02-22 15:27:46.092,1188683
"3,9974986071777E+018",2018-02-22 15:27:46.611,902565
"4,79628747714061E+018",2018-02-22 15:27:46.699,1167711
"1,80818498237917E+018",2018-02-22 15:27:47.571,1188683
"3,72342823878144E+018",2018-02-22 15:27:48.871,1221633
"8,39734428741986E+018",2018-02-22 15:27:50.467,1199166
"1,14334477156438E+018",2018-02-22 15:27:50.779,1049355
"2,4335904702713E+018",2018-02-22 15:27:55.253,1167711
"3,95291924679252E+018",2018-02-22 15:27:57.727,1232120
"5,70726718165751E+018",2018-02-22 15:27:58.881,1049355
"5,32662687844359E+018",2018-02-22 15:27:59.209,1232120
"6,4213092901748E+018",2018-02-22 15:28:00.248,1199166
"1,3236822431186E+017",2018-02-22 15:28:00.283,1232120
"5,56185524445261E+017",2018-02-22 15:28:03.035,1232120
"3,55753098677169E+018",2018-02-22 15:28:03.603,1167711
"4,57016862079529E+018",2018-02-22 15:28:05.080,1232120
"2,25586216129515E+018",2018-02-22 15:28:07.730,902565
"4,64835192781347E+018",2018-02-22 15:28:08.040,1232120
"4,93113204505707E+018",2018-02-22 15:28:10.797,1232120
"7,64752945970999E+018",2018-02-22 15:28:10.853,1167711
"1,39716873358973E+018",2018-02-22 15:28:11.934,1232120
"3,72266680787349E+018",2018-02-22 15:28:16.445,1167711
"4,49862760157287E+018",2018-02-22 15:28:16.889,1232120
"8,54309581559448E+016",2018-02-22 15:28:20.676,1167711
"1,65341569048715E+018",2018-02-22 15:28:25.333,1049355
"2,01693353512743E+018",2018-02-22 15:28:27.691,1199166
"7,59972543529174E+018",2018-02-22 15:28:28.694,1199166
"5,52057275610995E+018",2018-02-22 15:28:31.348,1020893
"6,03251541613535E+017",2018-02-22 15:28:31.732,1167711
"3,47596666738987E+018",2018-02-22 15:28:31.816,1232120
"6,39448779582121E+018",2018-02-22 15:28:31.886,1188683
"5,92935584793494E+018",2018-02-22 15:28:32.293,1221633
"2,29112372281022E+018",2018-02-22 15:28:33.041,1188683
"8,76672876619212E+018",2018-02-22 15:28:33.830,1167711
"3,46784808849651E+018",2018-02-22 15:28:34.587,1020893
"8,95025910955207E+018",2018-02-22 15:28:35.278,1232120
"3,52964671447585E+018",2018-02-22 15:28:35.679,1188683
"4,43832559729957E+018",2018-02-22 15:28:35.710,1221633
"4,02759228163186E+018",2018-02-22 15:28:36.023,1221633
"9,13055874495699E+018",2018-02-22 15:28:36.157,1020893
"4,87036798831054E+018",2018-02-22 15:28:36.863,1049355
"1,82787808978266E+018",2018-02-22 15:28:36.866,1232120
"2,90863961295399E+017",2018-02-22 15:28:37.547,1049355
"8,49883928076597E+018",2018-02-22 15:28:37.558,1221633
"6,83959162037531E+018",2018-02-22 15:28:37.716,1188683
"5,92975964315282E+018",2018-02-22 15:28:38.661,1167711
"4,93272458472624E+018",2018-02-22 15:28:38.761,1049355
"8,39317782047375E+018",2018-02-22 15:28:38.865,1188683
"6,82341586984976E+018",2018-02-22 15:28:40.139,1188683
"3,85036604787312E+018",2018-02-22 15:28:41.431,1199166
"5,42949979810758E+018",2018-02-22 15:28:42.098,1221633
"3,46076709543961E+018",2018-02-22 15:28:43.251,1167711
"7,91651443205504E+017",2018-02-22 15:28:43.254,1167711
"7,06168870963893E+018",2018-02-22 15:28:43.280,1188683
"3,31776572089156E+018",2018-02-22 15:28:44.834,1020893
"1,64615157954666E+017",2018-02-22 15:28:45.079,1167711
"2,01135949062306E+018",2018-02-22 15:28:48.325,1020893
"9,89980848334218E+017",2018-02-22 15:28:50.006,1199166
"7,59909789487631E+018",2018-02-22 15:28:51.974,1167711
"1,0700891970082E+018",2018-02-22 15:28:56.839,1020893
"7,80146706066833E+017",2018-02-22 15:28:58.083,1232120
"4,48445246766294E+018",2018-02-22 15:29:00.019,1049355
"5,64384966370587E+018",2018-02-22 15:29:00.328,1167711
"6,44282121350456E+018",2018-02-22 15:29:04.476,1049355
"4,79231269348793E+017",2018-02-22 15:29:06.710,1167711
"7,54760484488922E+018",2018-02-22 15:29:15.155,1199166
201269185751464,2018-02-22 15:29:15.375,1049355
"1,39445048249115E+018",2018-02-22 15:29:18.167,1167711
"8,00578291474104E+017",2018-02-22 15:29:18.267,1232120
"5,11797574701438E+018",2018-02-22 15:29:19.055,1167711
"4,16747328017323E+018",2018-02-22 15:29:23.019,1167711
"6,66075596682816E+017",2018-02-22 15:29:24.926,1049355
"2,1087714085505E+018",2018-02-22 15:29:27.994,1049355
"1,56071953056749E+018",2018-02-22 15:29:32.285,1199166
"3,06820779693164E+018",2018-02-22 15:29:33.250,1221633
"1,52491730716954E+018",2018-02-22 15:29:33.657,1221633
"8,62189992877313E+018",2018-02-22 15:29:34.290,1221633
"1,06854576020422E+018",2018-02-22 15:29:35.036,1232120
"1,96135639891237E+018",2018-02-22 15:29:36.401,1221633
"8,91187737953309E+018",2018-02-22 15:29:36.574,1221633
"2,30955867734379E+018",2018-02-22 15:29:36.932,1221633
"8,67567335171367E+018",2018-02-22 15:29:38.423,1049355
"6,83629934518479E+018",2018-02-22 15:29:44.275,1232120
"8,1618466432436E+018",2018-02-22 15:29:45.706,1232120
"5,6722350108517E+018",2018-02-22 15:29:47.076,1167711
"1,2428538431025E+018",2018-02-22 15:29:47.134,1232120
"1,23654491072229E+018",2018-02-22 15:29:48.190,1199166
"5,25402124442608E+018",2018-02-22 15:29:48.587,1232120
"9,23438564753105E+017",2018-02-22 15:29:49.350,1167711
"4,19769232588175E+018",2018-02-22 15:29:50.896,1167711
"4,47581801565427E+018",2018-02-22 15:29:56.441,1020893
"9,09805179551829E+018",2018-02-22 15:29:56.521,1232120
"5,61565786314525E+018",2018-02-22 15:29:58.038,1167711
"7,37141944749104E+018",2018-02-22 15:29:58.341,1167711
"6,08528149629901E+018",2018-02-22 15:29:59.617,1167711
"2,74087438963519E+018",2018-02-22 15:30:00.190,1188683
"9,11969460828251E+018",2018-02-22 15:30:01.053,1188683
"4,06014689500171E+018",2018-02-22 15:30:01.463,1199166
"2,72527520773109E+018",2018-02-22 15:30:06.211,1232120
"3,14182320398824E+018",2018-02-22 15:30:08.392,1188683
"5,79089621303067E+018",2018-02-22 15:30:08.491,1049355
"5,75459652014026E+018",2018-02-22 15:30:08.583,1188683
"8,55541730395721E+018",2018-02-22 15:30:10.045,1232120
"3,46501373188571E+018",2018-02-22 15:30:12.969,1188683
"7,66921803085032E+018",2018-02-22 15:30:13.104,1232120
"7,9069278705514E+018",2018-02-22 15:30:13.627,1188683
